route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
420,2,2_100161_4_420_1,Albachten Bahnhof,,,,420_8_5,,
420,2,2_100161_5_420_1,Mecklenbeck Meckmannweg,,,,420_3_5,,
420,2,2_100161_7_420_1,Albachten Bahnhof,,,,420_8_5,,
420,2,2_100161_8_420_1,Mecklenbeck Meckmannweg,,,,420_3_5,,
420,2,2_100161_10_420_1,Albachten Bahnhof,,,,420_8_5,,
420,2,2_100162_2_420_2,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,2,2_100162_3_420_2,,,,,420_6_5,,
420,2,2_100162_4_420_2,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,2,2_100162_5_420_2,,,,,420_6_5,,
420,2,2_100162_6_420_2,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,2,2_100162_7_420_2,,,,,420_6_5,,
483,2,2_100163_2_483_1,Schifffahrter Damm,,,,483_4_5,,
483,2,2_100163_4_483_1,Gelmer,,,,483_3_5,,
483,2,2_100163_5_483_1,Schifffahrter Damm,,,,483_4_5,,
483,2,2_100163_7_483_1,Gelmer,,,,483_3_5,,
483,2,2_100163_8_483_1,Schifffahrter Damm,,,,483_4_5,,
483,2,2_100163_10_483_1,Gelmer,,,,483_3_5,,
483,2,2_100163_11_483_1,Schifffahrter Damm,,,,483_4_5,,
483,2,2_100163_13_483_1,Gelmer,,,,483_3_5,,
483,2,2_100163_14_483_1,Schifffahrter Damm,,,,483_4_5,,
483,2,2_100163_16_483_1,Gelmer,,,,483_3_5,,
420,2,2_100164_2_420_3,Mecklenbeck Meckmannweg,,,,420_5_5,,
420,2,2_100164_3_420_3,,,,,420_6_5,,
420,2,2_100164_4_420_3,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,2,2_100164_5_420_3,,,,,420_6_5,,
420,2,2_100164_7_420_3,,,,,420_4_5,,
480,2,2_100165_2_480_1,Jungeblodtplatz,,,,480_4_5,,
480,2,2_100165_4_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,2,2_100165_5_480_1,Jungeblodtplatz,,,,480_4_5,,
480,2,2_100165_7_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,2,2_100165_8_480_1,Jungeblodtplatz,,,,480_4_5,,
480,2,2_100165_10_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,2,2_100165_11_480_1,Jungeblodtplatz,,,,480_4_5,,
480,2,2_100165_13_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,2,2_100165_14_480_1,Jungeblodtplatz,,,,480_4_5,,
480,2,2_100165_16_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,2,2_100165_17_480_1,Jungeblodtplatz,,,,480_4_5,,
480,2,2_100165_19_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
480,2,2_100165_20_480_1,Jungeblodtplatz,,,,480_4_5,,
480,2,2_100165_22_480_1,Zoo/LWL-Naturkundemuseum,,,,480_3_5,,
481,2,2_100166_2_481_2,Kinderhaus Schulzentrum,,,,481_2_5,,
481,2,2_100166_3_481_2,Sprakel,,,,481_3_5,,
481,2,2_100166_5_481_2,Kinderhaus Schulzentrum,,,,481_2_5,,
481,2,2_100166_6_481_2,Sprakel,,,,481_3_5,,
481,2,2_100166_8_481_2,Kinderhaus Schulzentrum,,,,481_2_5,,
484,2,2_100167_2_484_1,Sophienstraße,,,,484_6_5,,
484,2,2_100167_4_484_1,Mauritz Friedhof,,,,484_5_5,,
484,2,2_100167_6_484_1,Sophienstraße,,,,484_6_5,,
484,2,2_100167_8_484_1,Mauritz Friedhof,,,,484_5_5,,
484,2,2_100167_10_484_1,Sophienstraße,,,,484_6_5,,
484,2,2_100167_12_484_1,Mauritz Friedhof,,,,484_5_5,,
484,2,2_100167_14_484_1,Sophienstraße,,,,484_6_5,,
484,2,2_100167_16_484_1,Mauritz Friedhof,,,,484_5_5,,
484,2,2_100167_18_484_1,Sophienstraße,,,,484_6_5,,
484,2,2_100167_20_484_1,Mauritz Friedhof,,,,484_5_5,,
487,2,2_100168_2_487_2,Rudolf-Diesel-Straße,,,,487_2_5,,
487,2,2_100168_3_487_2,Gelmer,,,,487_1_5,,
487,2,2_100168_4_487_2,Rudolf-Diesel-Straße,,,,487_2_5,,
487,2,2_100168_5_487_2,Gelmer,,,,487_1_5,,
487,2,2_100168_6_487_2,Rudolf-Diesel-Straße,,,,487_2_5,,
487,2,2_100168_7_487_2,Gelmer,,,,487_1_5,,
483,2,2_100169_2_483_2,Schifffahrter Damm,,,,483_4_5,,
483,2,2_100169_4_483_2,Gelmer,,,,483_3_5,,
483,2,2_100169_5_483_2,Schifffahrter Damm,,,,483_4_5,,
483,2,2_100169_7_483_2,Gelmer,,,,483_3_5,,
483,2,2_100169_8_483_2,Schifffahrter Damm,,,,483_4_5,,
408,2,2_100170_2_408_4,Delstrup,,,,408_1_5,,
418,2,2_100171_2_418_1,Wolbeck,,,,418_4_5,,
418,2,2_100171_3_418_1,Alexianerweg,,,,418_1_5,,
418,2,2_100171_4_418_1,Wolbeck,,,,418_4_5,,
418,2,2_100171_5_418_1,Alexianerweg,,,,418_1_5,,
418,2,2_100171_6_418_1,Wolbeck,,,,418_4_5,,
418,2,2_100171_7_418_1,Alexianerweg,,,,418_1_5,,
480,2,2_100172_2_480_,Jungeblodtplatz,,,,480_4_5,,
481,2,2_100173_2_481_3,Kinderhaus Schulzentrum,,,,481_2_5,,
481,2,2_100173_3_481_3,Sprakel,,,,481_3_5,,
481,2,2_100173_5_481_3,Kinderhaus Schulzentrum,,,,481_2_5,,
481,2,2_100173_6_481_3,Sprakel,,,,481_3_5,,
484,2,2_100174_2_484_2,Sophienstraße,,,,484_6_5,,
484,2,2_100174_4_484_2,Mauritz Friedhof,,,,484_5_5,,
484,2,2_100174_6_484_2,Sophienstraße,,,,484_6_5,,
484,2,2_100174_8_484_2,Mauritz Friedhof,,,,484_5_5,,
420,2,2_100175_2_420_4,Mecklenbeck Meckmannweg,,,,420_3_5,,
420,2,2_100175_4_420_4,Albachten Bahnhof,,,,420_8_5,,
420,2,2_100175_5_420_4,Mecklenbeck Meckmannweg,,,,420_3_5,,
420,2,2_100175_7_420_4,Albachten Bahnhof,,,,420_8_5,,
482,2,2_100176_2_482_1,Heidkamp,,,,482_3_5,,
482,2,2_100176_4_482_1,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,2,2_100176_6_482_1,Heidkamp,,,,482_3_5,,
482,2,2_100176_8_482_1,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,2,2_100176_10_482_1,Heidkamp,,,,482_3_5,,
482,2,2_100176_12_482_1,Heidkamp,,,,482_3_5,,
420,2,2_100177_2_420_5,,,,,420_4_5,,
420,2,2_100177_4_420_5,,,,,420_4_5,,
420,2,2_100177_6_420_5,,,,,420_4_5,,
420,2,2_100177_8_420_5,,,,,420_4_5,,
420,2,2_100178_2_420_6,Mecklenbeck Meckmannweg,,,,420_7_5,,
420,2,2_100178_4_420_6,Mecklenbeck Meckmannweg,,,,420_5_5,,
420,2,2_100178_6_420_6,Mecklenbeck Meckmannweg,,,,420_5_5,,
420,2,2_100178_8_420_6,Mecklenbeck Meckmannweg,,,,420_5_5,,
482,2,2_100179_2_482_2,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,2,2_100179_4_482_2,Heidkamp,,,,482_3_5,,
482,2,2_100179_6_482_2,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,2,2_100179_8_482_2,Heidkamp,,,,482_3_5,,
482,2,2_100179_10_482_2,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,2,2_100179_12_482_2,Heidkamp,,,,482_3_5,,
482,2,2_100179_14_482_2,Meerwiese Begegnungszentrum,,,,482_2_5,,
482,2,2_100179_16_482_2,Heidkamp,,,,482_3_5,,
420,2,2_100180_2_420_7,Mecklenbeck Meckmannweg,,,,420_5_5,,
487,2,2_100181_2_487_3,Gelmer,,,,487_1_5,,
5,3,3_100001_2_5_4,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100001_3_5_4,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100001_4_5_4,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100001_5_5_4,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100001_6_5_4,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100001_7_5_4,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100001_8_5_4,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100001_9_5_4,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100001_10_5_4,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100001_11_5_4,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100001_12_5_4,Hiltrup Bahnhof,,,,5_8_1,,
15,3,3_100002_2_15_14,Kinderhaus Brüningheide,,,,15_9_1,,
16,3,3_100002_3_16_14,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100002_4_16_14,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100002_5_16_14,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100002_6_16_14,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100002_7_16_14,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100002_8_16_14,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100002_9_16_14,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100002_10_16_14,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100002_11_16_14,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100002_12_16_14,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100002_13_16_14,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100002_14_16_14,Kinderhaus Brüningheide,,,,16_1_1,,
82,3,3_100002_16_82_14,Hiltrup Franz-Marc-Weg,,,,82_810_1,,
82,3,3_100002_17_82_14,Rudolf-Diesel-Straße,,,,82_811_1,,
82,3,3_100002_18_82_14,Hiltrup Franz-Marc-Weg,,,,82_810_1,,
10,3,3_100003_2_10_8,Mecklenbeck Waldweg,,,,10_408_1,,
10,3,3_100003_3_10_8,Handorf Hornheide,,,,10_315_1,,
10,3,3_100003_5_10_8,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,3,3_100003_6_10_8,Handorf Hornheide,,,,10_7_1,,
10,3,3_100003_8_10_8,Mecklenbeck Waldweg,,,,10_408_1,,
10,3,3_100003_9_10_8,Handorf Hornheide,,,,10_315_1,,
10,3,3_100003_11_10_8,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,3,3_100003_12_10_8,Handorf Hornheide,,,,10_7_1,,
10,3,3_100003_14_10_8,Mecklenbeck Waldweg,,,,10_408_1,,
10,3,3_100003_15_10_8,Handorf Hornheide,,,,10_315_1,,
10,3,3_100003_17_10_8,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,3,3_100003_18_10_8,Handorf Hornheide,,,,10_7_1,,
10,3,3_100003_20_10_8,Mecklenbeck Waldweg,,,,10_408_1,,
1,3,3_100004_2_1_6,Amelsbüren Bahnhof,,,,1_24_1,,
1,3,3_100004_3_1_6,Roxel Hallenbad,,,,1_11_1,,
1,3,3_100004_4_1_6,Amelsbüren Bahnhof,,,,1_24_1,,
1,3,3_100004_5_1_6,Roxel Hallenbad,,,,1_11_1,,
1,3,3_100004_6_1_6,Amelsbüren Bahnhof,,,,1_24_1,,
1,3,3_100004_7_1_6,Roxel Hallenbad,,,,1_11_1,,
1,3,3_100004_8_1_6,Amelsbüren Bahnhof,,,,1_24_1,,
1,3,3_100004_9_1_6,Roxel Hallenbad,,,,1_11_1,,
1,3,3_100004_10_1_6,Amelsbüren Bahnhof,,,,1_24_1,,
1,3,3_100004_11_1_6,Roxel Hallenbad,,,,1_11_1,,
80,3,3_100004_12_80_6,Hauptbahnhof,,,,80_4_1,,
80,3,3_100004_14_80_6,Roxel,,,,80_11_1,,
11,3,3_100005_2_11_9,Tannenhof,,,,11_6_1,,
11,3,3_100005_3_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,3,3_100005_4_11_9,Tannenhof,,,,11_6_1,,
11,3,3_100005_5_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,3,3_100005_6_11_9,Tannenhof,,,,11_6_1,,
11,3,3_100005_7_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,3,3_100005_8_11_9,Tannenhof,,,,11_6_1,,
11,3,3_100005_9_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,3,3_100005_10_11_9,Tannenhof,,,,11_6_1,,
11,3,3_100005_11_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,3,3_100005_12_11_9,Tannenhof,,,,11_6_1,,
11,3,3_100005_13_11_9,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,3,3_100005_14_11_9,Tannenhof,,,,11_6_1,,
84,3,3_100005_15_84_9,Albachten Bahnhof,,,,84_10_1,,
84,3,3_100005_16_84_9,Tannenhof,,,,84_17_1,,
4,3,3_100006_2_4_5,Clemenshospital,,,,4_2_1,,
4,3,3_100006_4_4_5,Gelmer,,,,4_5_1,,
4,3,3_100006_5_4_5,Clemenshospital,,,,4_6_1,,
4,3,3_100006_7_4_5,Gelmer,,,,4_5_1,,
4,3,3_100006_8_4_5,Clemenshospital,,,,4_6_1,,
4,3,3_100006_10_4_5,Gelmer,,,,4_7_1,,
4,3,3_100006_11_4_5,Clemenshospital,,,,4_2_1,,
4,3,3_100006_13_4_5,Gelmer,,,,4_5_1,,
4,3,3_100006_14_4_5,Clemenshospital,,,,4_6_1,,
4,3,3_100006_16_4_5,Gelmer,,,,4_7_1,,
4,3,3_100006_17_4_5,Clemenshospital,,,,4_2_1,,
4,3,3_100006_19_4_5,Gelmer,,,,4_5_1,,
4,3,3_100006_20_4_5,Clemenshospital,,,,4_6_1,,
15,3,3_100007_2_15_3,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100007_3_15_3,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100007_4_15_3,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100007_5_15_3,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100007_6_15_3,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100007_7_15_3,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100007_8_15_3,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100007_9_15_3,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100007_10_15_3,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100007_11_15_3,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100007_12_15_3,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100007_13_15_3,Kinderhaus Brüningheide,,,,15_9_1,,
10,3,3_100008_2_10_1,Handorf Hornheide,,,,10_413_1,,
10,3,3_100008_4_10_1,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,3,3_100008_5_10_1,Handorf Hornheide,,,,10_7_1,,
10,3,3_100008_7_10_1,Mecklenbeck Waldweg,,,,10_408_1,,
10,3,3_100008_8_10_1,Handorf Hornheide,,,,10_315_1,,
10,3,3_100008_10_10_1,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,3,3_100008_11_10_1,Handorf Hornheide,,,,10_7_1,,
10,3,3_100008_13_10_1,Mecklenbeck Waldweg,,,,10_408_1,,
10,3,3_100008_14_10_1,Handorf Hornheide,,,,10_315_1,,
10,3,3_100008_16_10_1,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,3,3_100008_17_10_1,Handorf Hornheide,,,,10_7_1,,
10,3,3_100008_19_10_1,Mecklenbeck Waldweg,,,,10_408_1,,
10,3,3_100008_20_10_1,Handorf Hornheide,,,,10_315_1,,
4,3,3_100009_2_4_2,Gelmer,,,,4_15_1,,
4,3,3_100009_3_4_2,Clemenshospital,,,,4_6_1,,
4,3,3_100009_5_4_2,Gelmer,,,,4_5_1,,
4,3,3_100009_6_4_2,Clemenshospital,,,,4_2_1,,
4,3,3_100009_8_4_2,Gelmer,,,,4_5_1,,
4,3,3_100009_9_4_2,Clemenshospital,,,,4_6_1,,
4,3,3_100009_11_4_2,Gelmer,,,,4_5_1,,
4,3,3_100009_12_4_2,Clemenshospital,,,,4_2_1,,
4,3,3_100009_14_4_2,Gelmer,,,,4_5_1,,
4,3,3_100009_15_4_2,Clemenshospital,,,,4_6_1,,
4,3,3_100009_17_4_2,Gelmer,,,,4_5_1,,
4,3,3_100009_18_4_2,Clemenshospital,,,,4_2_1,,
4,3,3_100009_20_4_2,Gelmer,,,,4_7_1,,
9,3,3_100010_2_9_7,Von-Humboldt-Straße,,,,9_3_1,,
9,3,3_100010_3_9_7,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,3,3_100010_4_9_7,Von-Humboldt-Straße,,,,9_3_1,,
9,3,3_100010_5_9_7,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,3,3_100010_6_9_7,Sprakel,,,,9_5_1,,
9,3,3_100010_8_9_7,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,3,3_100010_9_9_7,Sprakel,,,,9_5_1,,
9,3,3_100010_11_9_7,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,3,3_100010_12_9_7,Sprakel,,,,9_5_1,,
9,3,3_100010_14_9_7,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
16,3,3_100011_2_16_8,Kinderhaus Brüningheide,,,,16_1_1,,
15,3,3_100011_3_15_8,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100011_4_15_8,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100011_5_15_8,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100011_6_15_8,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100011_7_15_8,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100011_8_15_8,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100011_9_15_8,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100011_10_15_8,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100011_11_15_8,Albachten Bahnhof,,,,15_8_1,,
15,3,3_100011_12_15_8,Kinderhaus Brüningheide,,,,15_9_1,,
15,3,3_100011_13_15_8,Albachten Bahnhof,,,,15_8_1,,
6,3,3_100012_2_6_21,Coerde,,,,6_315_1,,
6,3,3_100012_4_6_21,Hiltrup Bahnhof,,,,6_304_1,,
5,3,3_100012_5_5_21,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100012_6_5_21,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100012_7_5_21,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100012_8_5_21,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100012_9_5_21,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100012_10_5_21,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100012_11_5_21,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100012_12_5_21,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100012_13_5_21,Nienberge Hannaschweg,,,,5_5_1,,
85,3,3_100012_14_85_21,Wolbeck Markt,,,,85_14_1,,
85,3,3_100012_15_85_21,Nienberge,,,,85_11_1,,
1,3,3_100013_2_1_8,Roxel Hallenbad,,,,1_11_1,,
1,3,3_100013_3_1_8,Amelsbüren Bahnhof,,,,1_24_1,,
1,3,3_100013_4_1_8,Roxel Hallenbad,,,,1_11_1,,
1,3,3_100013_5_1_8,Amelsbüren Bahnhof,,,,1_24_1,,
1,3,3_100013_6_1_8,Roxel Hallenbad,,,,1_11_1,,
1,3,3_100013_7_1_8,Amelsbüren Bahnhof,,,,1_24_1,,
1,3,3_100013_8_1_8,Roxel Hallenbad,,,,1_11_1,,
1,3,3_100013_9_1_8,Amelsbüren Bahnhof,,,,1_24_1,,
1,3,3_100013_10_1_8,Roxel Hallenbad,,,,1_11_1,,
1,3,3_100013_11_1_8,Amelsbüren Bahnhof,,,,1_24_1,,
81,3,3_100013_12_81_8,Kinderhaus Brüningheide,,,,81_9_1,,
81,3,3_100013_13_81_8,Amelsbüren,,,,81_14_1,,
81,3,3_100013_14_81_8,Kinderhaus Brüningheide,,,,81_11_1,,
5,3,3_100014_2_5_11,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100014_3_5_11,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100014_4_5_11,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100014_5_5_11,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100014_6_5_11,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100014_7_5_11,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100014_8_5_11,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100014_9_5_11,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100014_10_5_11,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100014_11_5_11,Nienberge Hannaschweg,,,,5_5_1,,
85,3,3_100014_12_85_11,Wolbeck Markt,,,,85_16_1,,
85,3,3_100014_13_85_11,Nienberge,,,,85_13_1,,
85,3,3_100014_14_85_11,Wolbeck Tiergarten,,,,85_32_1,,
85,3,3_100014_16_85_11,Nienberge,,,,85_29_1,,
4,3,3_100015_2_4_1,Clemenshospital,,,,4_6_1,,
4,3,3_100015_4_4_1,Gelmer,,,,4_5_1,,
4,3,3_100015_5_4_1,Clemenshospital,,,,4_2_1,,
4,3,3_100015_7_4_1,Gelmer,,,,4_5_1,,
4,3,3_100015_8_4_1,Clemenshospital,,,,4_2_1,,
4,3,3_100015_10_4_1,Gelmer,,,,4_5_1,,
4,3,3_100015_11_4_1,Clemenshospital,,,,4_6_1,,
4,3,3_100015_13_4_1,Gelmer,,,,4_5_1,,
4,3,3_100015_14_4_1,Clemenshospital,,,,4_2_1,,
4,3,3_100015_16_4_1,Gelmer,,,,4_5_1,,
4,3,3_100015_17_4_1,Clemenshospital,,,,4_6_1,,
4,3,3_100015_19_4_1,Gelmer,,,,4_5_1,,
4,3,3_100015_20_4_1,Clemenshospital,,,,4_2_1,,
15,3,3_100016_2_15_11,Kinderhaus Brüningheide,,,,15_9_1,,
16,3,3_100016_3_16_11,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100016_4_16_11,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100016_5_16_11,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100016_6_16_11,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100016_7_16_11,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100016_8_16_11,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100016_9_16_11,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100016_10_16_11,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100016_11_16_11,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100016_12_16_11,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100016_13_16_11,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100017_2_16_4,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100017_3_16_4,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100017_4_16_4,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100017_5_16_4,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100017_6_16_4,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100017_7_16_4,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100017_8_16_4,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100017_9_16_4,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100017_10_16_4,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100017_11_16_4,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100017_12_16_4,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,3,3_100017_13_16_4,Kinderhaus Brüningheide,,,,16_1_1,,
16,3,3_100017_14_16_4,Mecklenbeck Meckmannweg,,,,16_2_1,,
83,3,3_100017_15_83_4,Handorf Hornheide,,,,83_9_1,,
83,3,3_100017_17_83_4,Mecklenbeck Meckmannweg,,,,83_10_1,,
10,3,3_100018_2_10_2,Handorf Hornheide,,,,10_17_1,,
10,3,3_100018_4_10_2,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,3,3_100018_5_10_2,Handorf Hornheide,,,,10_7_1,,
10,3,3_100018_7_10_2,Mecklenbeck Waldweg,,,,10_408_1,,
10,3,3_100018_8_10_2,Handorf Hornheide,,,,10_315_1,,
10,3,3_100018_10_10_2,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,3,3_100018_11_10_2,Handorf Hornheide,,,,10_7_1,,
10,3,3_100018_13_10_2,Mecklenbeck Waldweg,,,,10_408_1,,
10,3,3_100018_14_10_2,Handorf Hornheide,,,,10_315_1,,
10,3,3_100018_16_10_2,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,3,3_100018_17_10_2,Handorf Hornheide,,,,10_7_1,,
10,3,3_100018_19_10_2,Mecklenbeck Waldweg,,,,10_408_1,,
10,3,3_100018_20_10_2,Handorf Hornheide,,,,10_315_1,,
83,3,3_100018_22_83_2,Mecklenbeck Meckmannweg,,,,83_12_1,,
83,3,3_100018_23_83_2,Handorf Hornheide,,,,83_9_1,,
83,3,3_100018_25_83_2,Mecklenbeck Meckmannweg,,,,83_10_1,,
83,3,3_100018_26_83_2,Handorf Hornheide,,,,83_9_1,,
83,3,3_100018_28_83_2,Mecklenbeck Meckmannweg,,,,83_10_1,,
5,3,3_100019_2_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100019_3_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100019_4_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100019_5_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100019_6_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100019_7_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100019_8_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100019_9_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100019_10_5_1,Nienberge Hannaschweg,,,,5_5_1,,
5,3,3_100019_11_5_1,Hiltrup Bahnhof,,,,5_8_1,,
5,3,3_100019_12_5_1,Nienberge Hannaschweg,,,,5_5_1,,
85,3,3_100019_13_85_1,Wolbeck Markt,,,,85_16_1,,
85,3,3_100019_14_85_1,Nienberge,,,,85_13_1,,
85,3,3_100019_15_85_1,Wolbeck Tiergarten,,,,85_32_1,,
85,3,3_100019_17_85_1,Gremmendorf Ehrenmal,,,,85_5_1,,
6,3,3_100020_2_6_8,Hiltrup Bahnhof,,,,6_304_1,,
6,3,3_100020_3_6_8,Kinderhaus Schulzentrum,,,,6_311_1,,
4,3,3_100021_2_4_7,Gelmer,,,,4_5_1,,
4,3,3_100021_3_4_7,Clemenshospital,,,,4_6_1,,
4,3,3_100021_5_4_7,Gelmer,,,,4_5_1,,
4,3,3_100021_6_4_7,Clemenshospital,,,,4_2_1,,
4,3,3_100021_8_4_7,Gelmer,,,,4_5_1,,
4,3,3_100021_9_4_7,Clemenshospital,,,,4_6_1,,
4,3,3_100021_11_4_7,Gelmer,,,,4_5_1,,
